date,item_nbr,unit_sales,price
2000-04-23,0,76.695,6.621930000000001
2000-04-24,0,20.456,27.04955
2000-04-25,0,21.482999999999997,22.92642857142857
2000-04-26,0,19.440800000000003,26.32073684210526
2000-04-27,0,19.4446,29.73990789473684
2000-04-28,0,18.4248,27.224555555555558
2000-04-29,0,85.9992,6.693375
2000-04-30,0,69.632,7.937058823529412
2000-05-01,0,21.5082,25.167535714285716
2000-05-02,0,19.4636,26.304868421052632
2000-05-03,0,20.491999999999997,24.8926125
2000-05-04,0,18.446399999999997,25.889555555555553
2000-05-05,0,21.525,24.50446428571429
2000-05-06,0,93.29319999999998,5.962296703296704
2000-05-07,0,74.8542,7.0526472602739725
2000-05-08,0,18.460800000000003,27.921333333333337
2000-05-09,0,19.4902,29.50061842105263
2000-05-10,0,18.468,30.917638888888888
2000-05-11,0,18.4716,26.622000000000003
2000-05-12,0,21.5544,25.13633333333333
2000-05-13,0,78.02159999999999,6.403430921052632
2000-05-14,0,89.3316,5.820862068965517
2000-05-15,0,20.54,23.776249999999997
2000-05-16,0,20.543999999999997,28.1765
2000-05-17,0,18.4932,26.373375000000003
2000-05-18,0,20.552,25.603875
2000-05-19,0,18.5004,27.075958333333336
2000-05-20,0,87.38,6.222176470588235
2000-05-21,0,77.115,6.8188466666666665
2000-05-22,0,19.5396,29.866000000000003
2000-05-23,0,19.5434,25.34861842105263
2000-05-24,0,20.576,24.8122
2000-05-25,0,21.608999999999998,25.116726190476186
2000-05-26,0,19.554799999999997,26.67623684210526
2000-05-27,0,77.20500000000001,7.036076666666667
2000-05-28,0,84.4272,6.841670731707317
2000-05-29,0,20.596,27.7983
2000-05-30,0,19.57,28.340131578947368
2000-05-31,0,19.5738,26.052986842105263
2000-06-01,0,18.5472,28.256666666666668
2000-06-02,0,21.642599999999998,26.945059523809523
2000-06-03,0,88.6488,5.71175
2000-06-04,0,70.10799999999999,8.157242647058824
2000-06-05,0,20.624,27.6374
2000-06-06,0,19.596600000000002,29.536578947368422
2000-06-07,0,20.632,26.039475000000003
2000-06-08,0,21.6678,26.884964285714286
2000-06-09,0,20.64,25.48
2000-06-10,0,79.4794,7.403337662337662
2000-06-11,0,83.6244,5.998932098765432
2000-06-12,0,18.5868,27.464236111111113
2000-06-13,0,21.6888,25.826714285714285
2000-06-14,0,19.627,29.429013157894737
2000-06-15,0,21.6972,22.615428571428573
2000-06-16,0,20.668000000000003,25.106175
2000-06-17,0,94.05760000000001,5.874131868131869
2000-06-18,0,71.3322,7.8999528985507235
2000-06-19,0,20.68,26.114625
2000-06-20,0,19.6498,29.36164473684211
2000-06-21,0,18.6192,27.175944444444443
2000-06-22,0,20.692,25.768275
2000-06-23,0,18.6264,31.131083333333336
2000-06-24,0,89.00999999999999,5.983357558139535
2000-06-25,0,90.0624,6.132000000000001
2000-06-26,0,18.6372,28.77488888888889
2000-06-27,0,21.747600000000002,27.057523809523808
2000-06-28,0,21.751800000000003,24.576500000000003
2000-06-29,0,20.72,23.87825
2000-06-30,0,19.6878,26.84642105263158
2000-07-01,0,71.5116,7.22758695652174
2000-07-02,0,82.928,7.032668749999999
2000-07-03,0,19.699199999999998,29.398105263157895
2000-07-04,0,20.74,24.90075
2000-07-05,0,19.706799999999998,28.530894736842104
2000-07-06,0,21.785400000000003,25.869678571428576
2000-07-07,0,18.6768,27.221999999999998
2000-07-08,0,93.402,5.713330555555555
2000-07-09,0,89.268,5.8952325581395355
2000-07-10,0,20.764,26.7700125
2000-07-11,0,21.8064,26.748952380952385
2000-07-12,0,19.7334,27.64069736842105
2000-07-13,0,19.737199999999998,24.832894736842107
2000-07-14,0,20.779999999999998,24.383437500000003
2000-07-15,0,70.6656,7.2658676470588235
2000-07-16,0,78.99440000000001,7.1652730263157896
2000-07-17,0,18.7128,26.587333333333333
2000-07-18,0,20.796,23.986787500000002
2000-07-19,0,19.76,29.565789473684212
2000-07-20,0,20.804000000000002,24.838412499999997
2000-07-21,0,18.7272,31.748444444444445
2000-07-22,0,91.5728,5.755244318181819
2000-07-23,0,81.1824,6.305999999999999
2000-07-24,0,20.82,27.017125
2000-07-25,0,19.782799999999998,29.99542105263158
2000-07-26,0,18.7452,27.637652777777777
2000-07-27,0,20.832,28.561799999999998
2000-07-28,0,21.8778,24.301964285714284
2000-07-29,0,90.654,6.327097701149425
2000-07-30,0,77.1228,6.444537162162163
2000-07-31,0,21.8904,25.42242857142857
2000-08-01,0,19.8094,25.66603947368421
2000-08-02,0,18.7704,31.019722222222224
2000-08-03,0,18.773999999999997,31.02708333333333
2000-08-04,0,21.9072,24.49295238095238
2000-08-05,0,74.0814,7.409447183098591
2000-08-06,0,91.83680000000001,5.524142045454545
2000-08-07,0,21.919800000000002,22.702238095238098
2000-08-08,0,20.880000000000003,26.269499999999997
2000-08-09,0,21.9282,24.723
2000-08-10,0,21.9324,24.98016666666667
2000-08-11,0,18.802799999999998,29.79561111111111
2000-08-12,0,72.0912,7.422608695652174
2000-08-13,0,83.6,7.076874999999999
2000-08-14,0,18.813599999999997,31.04936111111111
2000-08-15,0,20.908,27.264150000000004
2000-08-16,0,20.912000000000003,27.957649999999997
2000-08-17,0,20.916,25.8497625
2000-08-18,0,18.828,29.786250000000003
2000-08-19,0,83.696,6.029175
2000-08-20,0,81.6192,6.415820512820513
2000-08-21,0,20.932,26.191687499999997
2000-08-22,0,19.8892,28.858052631578946
2000-08-23,0,20.939999999999998,28.3745
2000-08-24,0,18.8496,28.00466666666666
2000-08-25,0,21.995400000000004,25.270678571428572
2000-08-26,0,80.66520000000001,6.94866883116883
2000-08-27,0,91.1586,5.785991379310345
2000-08-28,0,19.912,25.21684210526316
2000-08-29,0,18.8676,27.684305555555554
2000-08-30,0,18.8712,30.518833333333333
2000-08-31,0,18.8748,28.345597222222224
2000-09-01,0,19.9272,30.15473684210526
2000-09-02,0,92.312,6.62075284090909
2000-09-03,0,95.4772,5.319164835164836
2000-09-04,0,22.037399999999998,26.341511904761905
2000-09-05,0,22.041600000000003,23.768571428571427
2000-09-06,0,19.9462,28.904381578947365
2000-09-07,0,22.05,23.982142857142858
2000-09-08,0,19.9538,26.009407894736842
2000-09-09,0,92.4352,6.063931818181818
2000-09-10,0,94.554,5.8833166666666665
2000-09-11,0,22.0668,23.295714285714283
2000-09-12,0,21.02,24.572625000000002
2000-09-13,0,19.9728,30.072000000000003
2000-09-14,0,22.079400000000003,24.57910714285714
2000-09-15,0,21.032000000000004,26.239925
2000-09-16,0,72.5742,7.360663043478261
2000-09-17,0,95.732,6.2495604395604385
2000-09-18,0,22.0962,25.46454761904762
2000-09-19,0,22.1004,25.572000000000003
2000-09-20,0,18.9468,28.301583333333333
2000-09-21,0,21.055999999999997,26.3302
2000-09-22,0,21.06,27.0294375
2000-09-23,0,95.84119999999999,6.106005494505495
2000-09-24,0,87.4322,6.1948614457831335
2000-09-25,0,21.072000000000003,24.967799999999997
2000-09-26,0,18.968400000000003,32.37325
2000-09-27,0,21.080000000000002,25.94025
2000-09-28,0,22.1382,25.981916666666663
2000-09-29,0,21.088,27.8214
2000-09-30,0,78.0404,7.535493243243243
2000-10-01,0,77.0004,7.567321917808219
2000-10-02,0,22.154999999999998,23.766964285714288
2000-10-03,0,18.993599999999997,29.813222222222223
2000-10-04,0,21.107999999999997,27.5331875
2000-10-05,0,22.1676,23.732714285714287
2000-10-06,0,22.1718,26.947511904761903
2000-10-07,0,84.48,6.6875
2000-10-08,0,72.87780000000001,8.112184782608695
2000-10-09,0,21.128,26.86955
2000-10-10,0,22.1886,26.56479761904762
2000-10-11,0,22.1928,23.613
2000-10-12,0,22.197,23.924583333333334
2000-10-13,0,19.0296,27.144666666666662
2000-10-14,0,93.0512,5.870267045454546
2000-10-15,0,90.95360000000001,5.896000000000001
2000-10-16,0,20.098200000000002,29.910131578947368
2000-10-17,0,22.218,26.352857142857143
2000-10-18,0,21.164,28.427875000000004
2000-10-19,0,22.2264,24.474619047619047
2000-10-20,0,21.172,24.4164375
2000-10-21,0,96.35079999999999,5.615230769230768
2000-10-22,0,76.24799999999999,7.769774305555555
2000-10-23,0,21.183999999999997,25.8834
2000-10-24,0,21.188,26.802537499999996
2000-10-25,0,22.251600000000003,26.095
2000-10-26,0,21.196,27.513600000000004
2000-10-27,0,22.26,23.75238095238095
2000-10-28,0,78.4548,6.713047297297297
2000-10-29,0,75.2884,7.710274647887323
2000-10-30,0,19.0908,29.822180555555555
2000-10-31,0,19.0944,31.383333333333336
2000-11-01,0,21.22,27.390562499999998
2000-11-02,0,19.101599999999998,28.766472222222223
2000-11-03,0,19.105199999999996,27.636583333333338
2000-11-04,0,75.37360000000001,8.069915492957746
2000-11-05,0,76.4496,7.346246527777779
2000-11-06,0,21.240000000000002,24.728624999999997
2000-11-07,0,21.244,29.260912499999996
2000-11-08,0,21.248,24.362800000000004
2000-11-09,0,19.1268,31.928180555555553
2000-11-10,0,20.1932,27.98423684210526
2000-11-11,0,89.292,6.9219791666666675
2000-11-12,0,83.99279999999999,6.378392405063291
2000-11-13,0,22.3314,26.570107142857147
2000-11-14,0,19.144800000000004,28.36686111111111
2000-11-15,0,20.212200000000003,27.221065789473684
2000-11-16,0,22.344,26.845714285714287
2000-11-17,0,19.1556,30.427041666666668
2000-11-18,0,81.9588,7.086396103896104
2000-11-19,0,76.6512,7.490197916666667
2000-11-20,0,19.1664,28.406277777777778
2000-11-21,0,22.365,26.72232142857143
2000-11-22,0,22.3692,25.4925
2000-11-23,0,19.1772,32.572694444444444
2000-11-24,0,19.1808,28.43255555555556
2000-11-25,0,72.4744,8.753492647058822
2000-11-26,0,93.808,5.781534090909091
2000-11-27,0,22.3902,26.707833333333337
2000-11-28,0,22.3944,27.178142857142856
2000-11-29,0,22.3986,24.55366666666667
2000-11-30,0,20.269199999999998,27.486684210526313
2000-12-01,0,19.206,31.12770833333333
2000-12-02,0,77.90559999999999,6.919780821917809
2000-12-03,0,76.85279999999999,7.153038194444444
2000-12-04,0,20.2844,29.110263157894735
2000-12-05,0,19.2204,27.540597222222225
2000-12-06,0,20.292,28.666842105263157
2000-12-07,0,20.2958,27.13125
2000-12-08,0,20.2996,30.67965789473684
2000-12-09,0,76.9392,8.128045138888888
2000-12-10,0,78.0224,7.631753424657535
2000-12-11,0,22.448999999999998,26.32863095238095
2000-12-12,0,20.314799999999998,29.79297368421053
2000-12-13,0,20.318599999999996,29.799828947368418
2000-12-14,0,20.3224,28.776894736842102
2000-12-15,0,19.256400000000003,31.04702777777778
2000-12-16,0,74.9,8.109642857142857
2000-12-17,0,97.3882,6.41892032967033
2000-12-18,0,19.2672,32.57955555555556
2000-12-19,0,20.3414,28.46632894736842
2000-12-20,0,20.3452,31.280052631578947
2000-12-21,0,22.491,23.382202380952382
2000-12-22,0,19.281599999999997,30.371
2000-12-23,0,91.06899999999999,5.779432352941177
2000-12-24,0,93.2292,5.6979597701149425
2000-12-25,0,20.3642,26.956973684210524
2000-12-26,0,20.368000000000002,27.13526315789474
2000-12-27,0,20.3718,27.600539473684208
2000-12-28,0,22.520400000000002,26.223928571428573
2000-12-29,0,19.3068,33.32847222222222
2000-12-30,0,79.38719999999999,7.032527027027027
2000-12-31,0,75.11,7.015178571428572
2001-01-01,0,21.464,26.032275
2001-01-02,0,22.5414,27.345738095238094
2001-01-03,0,19.324799999999996,32.153333333333336
2001-01-04,0,22.5498,26.266011904761903
2001-01-05,0,22.554000000000002,26.063928571428573
2001-01-06,0,95.6038,6.409162921348315
2001-01-07,0,73.0592,7.876029411764706
2001-01-08,0,22.5666,27.903904761904766
2001-01-09,0,21.496,29.360475
2001-01-10,0,19.349999999999998,31.23263888888889
2001-01-11,0,19.3536,30.267333333333337
2001-01-12,0,22.583399999999997,27.460464285714284
2001-01-13,0,96.80400000000002,6.165683333333334
2001-01-14,0,97.8978,5.690293956043956
2001-01-15,0,19.368000000000002,32.910833333333336
2001-01-16,0,22.6002,27.798488095238095
2001-01-17,0,21.528,29.304624999999998
2001-01-18,0,21.532,29.475675
2001-01-19,0,22.6128,24.633904761904763
2001-01-20,0,78.621,7.253270547945205
2001-01-21,0,73.2496,8.643
2001-01-22,0,21.548,25.1704125
2001-01-23,0,21.552,27.80895
2001-01-24,0,19.4004,28.223708333333335
2001-01-25,0,21.560000000000002,28.699624999999997
2001-01-26,0,22.642200000000003,23.680035714285715
2001-01-27,0,85.1936,6.462911392405064
2001-01-28,0,85.2094,7.381908227848101
2001-01-29,0,19.4184,29.537444444444446
2001-01-30,0,20.500999999999998,27.179605263157892
2001-01-31,0,22.6632,23.549999999999997
2001-02-01,0,20.508599999999998,30.489723684210528
2001-02-02,0,21.592000000000002,27.927299999999995
2001-02-03,0,79.90520000000001,7.846864864864865
2001-02-04,0,86.4,6.47625
2001-02-05,0,20.5238,29.70675
2001-02-06,0,21.608,25.7517
2001-02-07,0,22.6926,25.841416666666667
2001-02-08,0,20.5352,29.727
2001-02-09,0,19.458,29.24430555555556
2001-02-10,0,90.82079999999999,6.2549464285714285
2001-02-11,0,82.18639999999999,7.161375
2001-02-12,0,21.631999999999998,29.864200000000004
2001-02-13,0,19.4724,30.005694444444444
2001-02-14,0,20.558,29.651447368421053
2001-02-15,0,22.726200000000002,24.73310714285714
2001-02-16,0,21.648,27.850749999999998
2001-02-17,0,79.0298,7.435602739726028
2001-02-18,0,83.3756,6.692655844155843
2001-02-19,0,22.743,25.438809523809525
2001-02-20,0,20.5808,29.691789473684214
2001-02-21,0,19.501199999999997,30.18283333333333
2001-02-22,0,21.671999999999997,26.39755
2001-02-23,0,21.676000000000002,26.7901875
2001-02-24,0,97.56,5.917888888888888
2001-02-25,0,88.90440000000001,6.415841463414634
2001-02-26,0,20.6036,31.303105263157892
2001-02-27,0,21.692,29.2470875
2001-02-28,0,22.7808,26.12266666666667
2001-03-01,0,21.7,26.6053125
2001-03-02,0,20.6188,30.399631578947368
2001-03-03,0,78.1488,7.224618055555554
2001-03-04,0,79.24879999999999,8.112945205479452
2001-03-05,0,20.630200000000002,31.58576315789474
2001-03-06,0,22.806,28.10940476190476
2001-03-07,0,19.5516,29.109208333333335
2001-03-08,0,20.6416,30.73242105263158
2001-03-09,0,20.6454,26.83131578947368
2001-03-10,0,77.1628,7.4160211267605645
2001-03-11,0,77.17699999999999,7.7612499999999995
2001-03-12,0,20.6568,29.65115789473684
2001-03-13,0,22.8354,25.618392857142858
2001-03-14,0,20.664399999999997,29.78131578947368
2001-03-15,0,21.756,26.744975
2001-03-16,0,19.584000000000003,29.600000000000005
2001-03-17,0,89.2324,7.081228658536585
2001-03-18,0,96.86760000000001,6.051601123595506
2001-03-19,0,21.772,27.0467625
2001-03-20,0,19.598399999999998,28.886
2001-03-21,0,19.602,31.608888888888888
2001-03-22,0,19.6056,31.492499999999996
2001-03-23,0,21.787999999999997,28.571975
2001-03-24,0,82.80959999999999,7.0816842105263165
2001-03-25,0,74.10640000000001,7.687610294117647
2001-03-26,0,22.89,24.21011904761905
2001-03-27,0,22.8942,25.805202380952377
2001-03-28,0,20.7176,30.57821052631579
2001-03-29,0,20.7214,26.425039473684212
2001-03-30,0,19.6344,30.373805555555556
2001-03-31,0,77.461,7.968802816901409
2001-04-01,0,98.208,6.807777777777778
2001-04-02,0,22.9194,24.460440476190474
2001-04-03,0,22.923599999999997,25.845785714285714
2001-04-04,0,20.744200000000003,27.634065789473684
2001-04-05,0,20.748,26.99473684210526
2001-04-06,0,20.751800000000003,29.289986842105264
2001-04-07,0,96.1312,6.490181818181818
2001-04-08,0,88.5006,6.556753086419754
2001-04-09,0,20.7632,29.250947368421055
2001-04-10,0,20.767,28.963749999999997
2001-04-11,0,21.863999999999997,28.638225
2001-04-12,0,21.868,28.700474999999997
2001-04-13,0,21.872,28.31595
2001-04-14,0,95.16059999999999,6.7420258620689655
2001-04-15,0,96.272,6.4510227272727265
2001-04-16,0,21.884,28.279075000000002
2001-04-17,0,22.982400000000002,28.109714285714283
2001-04-18,0,20.7974,31.19328947368421
2001-04-19,0,21.896,28.242125
2001-04-20,0,21.9,26.1228125
2001-04-21,0,87.616,7.3154625
2001-04-22,0,77.7734,7.377591549295775
2001-04-23,0,23.007599999999996,24.575690476190474
2001-04-24,0,21.916000000000004,26.314125
2001-04-25,0,21.92,28.784000000000002
2001-04-26,0,20.8278,30.42363157894737
2001-04-27,0,21.928,28.79685
2001-04-28,0,89.9212,7.025189024390244
2001-04-29,0,85.5504,6.553538461538461
2001-04-30,0,23.037,26.803214285714287
2001-05-01,0,20.846799999999998,31.461026315789475
2001-05-02,0,19.7532,29.1655
2001-05-03,0,19.7568,32.164
2001-05-04,0,23.0538,28.857857142857142
2001-05-05,0,79.05600000000001,8.387569444444445
2001-05-06,0,75.7758,8.91691304347826
2001-05-07,0,19.7712,34.2515
2001-05-08,0,23.0706,28.99054761904762
2001-05-09,0,20.8772,30.807552631578947
2001-05-10,0,23.079,27.933214285714286
2001-05-11,0,23.083199999999998,25.423809523809528
2001-05-12,0,75.8586,8.195619565217392
2001-05-13,0,94.56559999999999,6.747
2001-05-14,0,23.095800000000004,25.172976190476188
2001-05-15,0,20.900000000000002,28.06578947368421
2001-05-16,0,23.104200000000002,27.595416666666672
2001-05-17,0,20.907600000000002,30.862394736842106
2001-05-18,0,22.012,25.6108125
2001-05-19,0,92.4672,6.890047619047618
2001-05-20,0,93.585,6.678
2001-05-21,0,19.8216,28.850916666666667
2001-05-22,0,20.9266,28.405960526315788
2001-05-23,0,22.031999999999996,26.2591
2001-05-24,0,22.035999999999998,25.814025
2001-05-25,0,20.938000000000002,28.543552631578944
2001-05-26,0,88.176,6.8228875
2001-05-27,0,74.9632,8.04529411764706
2001-05-28,0,20.9494,30.40336842105263
2001-05-29,0,20.9532,27.321578947368423
2001-05-30,0,20.957,31.07032894736842
2001-05-31,0,20.9608,31.612000000000002
2001-06-01,0,22.067999999999998,26.7067625
2001-06-02,0,87.1844,7.749227848101266
2001-06-03,0,87.20020000000001,7.579335443037976
2001-06-04,0,20.976000000000003,32.29421052631579
2001-06-05,0,20.9798,31.528026315789475
2001-06-06,0,22.088,27.92335
2001-06-07,0,23.1966,27.784142857142857
2001-06-08,0,22.096,28.44465
2001-06-09,0,89.505,7.681327160493828
2001-06-10,0,95.0472,6.512703488372092
2001-06-11,0,19.897199999999998,32.757875
2001-06-12,0,23.217599999999997,24.364952380952385
2001-06-13,0,19.9044,28.494958333333333
2001-06-14,0,22.12,30.067875
2001-06-15,0,21.0178,31.00157894736842
2001-06-16,0,91.83120000000001,6.70244578313253
2001-06-17,0,90.7412,6.329615853658536
2001-06-18,0,23.2428,29.039190476190477
2001-06-19,0,22.14,25.622750000000003
2001-06-20,0,21.0368,30.259894736842103
2001-06-21,0,23.255399999999998,25.115535714285713
2001-06-22,0,22.151999999999997,27.6818
2001-06-23,0,100.80980000000001,6.25982967032967
2001-06-24,0,98.61200000000001,5.751516853932584
2001-06-25,0,19.9476,29.20115277777778
2001-06-26,0,21.0596,29.58276315789474
2001-06-27,0,21.0634,30.067486842105264
2001-06-28,0,21.0672,32.22652631578948
2001-06-29,0,21.070999999999998,31.515986842105264
2001-06-30,0,82.0808,6.957222972972974
2001-07-01,0,96.5178,6.4938477011494244
2001-07-02,0,23.301599999999997,26.096857142857143
2001-07-03,0,23.305799999999998,29.081107142857146
2001-07-04,0,21.090000000000003,30.473026315789475
2001-07-05,0,21.0938,30.958776315789475
2001-07-06,0,22.208000000000002,28.620699999999996
2001-07-07,0,81.0738,7.99893493150685
2001-07-08,0,75.5344,7.701617647058824
2001-07-09,0,21.108999999999998,32.84394736842105
2001-07-10,0,21.1128,29.973684210526315
2001-07-11,0,20.0052,31.519250000000003
2001-07-12,0,22.232,30.367675
2001-07-13,0,22.235999999999997,26.100275
2001-07-14,0,82.28800000000001,7.995405405405406
2001-07-15,0,91.2004,6.591201219512195
2001-07-16,0,20.023200000000003,33.32794444444445
2001-07-17,0,23.3646,28.573071428571428
2001-07-18,0,20.0304,33.089
2001-07-19,0,23.373,26.140059523809523
2001-07-20,0,23.3772,26.961142857142857
2001-07-21,0,82.3916,7.668239864864865
2001-07-22,0,86.8608,7.408358974358974
2001-07-23,0,21.1622,32.40382894736842
2001-07-24,0,23.394000000000002,25.84226190476191
2001-07-25,0,20.055600000000002,29.330583333333333
2001-07-26,0,21.1736,30.139105263157894
2001-07-27,0,21.177400000000002,29.724500000000003
2001-07-28,0,92.5284,7.4396385542168675
2001-07-29,0,75.82,8.409926470588236
2001-07-30,0,23.4192,27.67390476190476
2001-07-31,0,21.1926,32.2798947368421
2001-08-01,0,23.427599999999998,28.449
2001-08-02,0,21.2002,30.004499999999997
2001-08-03,0,21.204,32.24078947368421
2001-08-04,0,80.3664,7.444125
2001-08-05,0,85.9628,7.899487012987013
2001-08-06,0,23.4486,26.570488095238094
2001-08-07,0,23.4528,27.012857142857143
2001-08-08,0,20.106,30.439305555555556
2001-08-09,0,23.461199999999998,25.55057142857143
2001-08-10,0,22.348,26.719275
2001-08-11,0,88.29039999999999,6.940075949367089
2001-08-12,0,99.48419999999999,5.878044943820226
2001-08-13,0,23.477999999999998,26.064642857142857
2001-08-14,0,22.364,28.69375
2001-08-15,0,23.4864,27.224
2001-08-16,0,23.4906,29.14367857142857
2001-08-17,0,22.376,29.516450000000003
2001-08-18,0,92.877,7.224668674698795
2001-08-19,0,83.94,6.894
2001-08-20,0,22.387999999999998,26.949912499999996
2001-08-21,0,21.272399999999998,30.6735
2001-08-22,0,23.5158,26.499000000000002
2001-08-23,0,20.160000000000004,31.305555555555554
2001-08-24,0,21.283800000000003,31.722684210526314
2001-08-25,0,84.03,7.3171800000000005
2001-08-26,0,77.3214,7.955184782608695
2001-08-27,0,20.1744,30.56544444444445
2001-08-28,0,23.541,29.548750000000005
2001-08-29,0,22.424,29.420825
2001-08-30,0,20.1852,30.009486111111116
2001-08-31,0,22.432,27.935999999999996
2001-09-01,0,95.353,6.11370294117647
2001-09-02,0,94.24799999999999,6.503392857142858
2001-09-03,0,23.566200000000002,29.80682142857143
2001-09-04,0,22.448,30.61215
2001-09-05,0,20.2068,28.831249999999997
2001-09-06,0,22.456,29.298899999999996
2001-09-07,0,22.46,29.5936875
2001-09-08,0,95.472,6.706776470588235
2001-09-09,0,77.5146,7.611358695652174
2001-09-10,0,21.348399999999998,28.011815789473687
2001-09-11,0,22.476,30.4276625
2001-09-12,0,21.356,30.82026315789474
2001-09-13,0,23.608200000000004,26.130654761904765
2001-09-14,0,20.2392,33.252722222222225
2001-09-15,0,101.214,6.613458333333334
2001-09-16,0,87.73440000000001,7.143487179487179
2001-09-17,0,23.625,28.90625
2001-09-18,0,23.6292,25.718357142857144
2001-09-19,0,22.508,29.4392875
2001-09-20,0,21.3864,27.707105263157892
