date,item_nbr,unit_sales,price
2000-03-03,0,21,25.952380952380953
2000-03-04,0,18,30.5
2000-03-05,0,21,24.761904761904763
2000-03-06,0,20,24.3
2000-03-07,0,18,27.0
2000-03-08,0,19,27.105263157894736
2000-03-09,0,21,24.523809523809526
2000-03-10,0,19,24.263157894736842
2000-03-11,0,20,25.6
2000-03-12,0,18,27.5
2000-03-13,0,18,25.333333333333332
2000-03-14,0,21,22.476190476190474
2000-03-15,0,21,23.047619047619047
2000-03-16,0,20,23.85
2000-03-17,0,20,26.7
2000-03-18,0,19,26.0
2000-03-19,0,19,27.31578947368421
2000-03-20,0,20,26.9
2000-03-21,0,21,24.952380952380953
2000-03-22,0,19,28.789473684210527
2000-03-23,0,19,28.789473684210527
2000-03-24,0,20,23.1
2000-03-25,0,20,26.05
2000-03-26,0,18,28.666666666666668
2000-03-27,0,20,22.8
2000-03-28,0,18,29.555555555555557
2000-03-29,0,19,25.210526315789473
2000-03-30,0,18,29.22222222222222
2000-03-31,0,18,30.166666666666668
2000-04-01,0,18,28.88888888888889
2000-04-02,0,21,24.285714285714285
2000-04-03,0,18,28.5
2000-04-04,0,20,22.75
2000-04-05,0,21,22.761904761904763
2000-04-06,0,18,27.055555555555557
2000-04-07,0,18,27.333333333333332
2000-04-08,0,18,26.5
2000-04-09,0,21,22.38095238095238
2000-04-10,0,21,23.047619047619047
2000-04-11,0,21,25.80952380952381
2000-04-12,0,19,25.210526315789473
2000-04-13,0,21,25.857142857142858
2000-04-14,0,20,22.7
2000-04-15,0,19,24.473684210526315
2000-04-16,0,19,25.57894736842105
2000-04-17,0,19,25.57894736842105
2000-04-18,0,20,23.8
2000-04-19,0,20,24.55
2000-04-20,0,19,27.263157894736842
2000-04-21,0,19,25.63157894736842
2000-04-22,0,21,22.333333333333332
2000-04-23,0,21,25.238095238095237
2000-04-24,0,20,26.5
2000-04-25,0,19,24.36842105263158
2000-04-26,0,21,22.047619047619047
2000-04-27,0,21,24.476190476190474
2000-04-28,0,18,29.666666666666668
2000-04-29,0,21,22.19047619047619
2000-04-30,0,19,27.36842105263158
2000-05-01,0,19,23.789473684210527
2000-05-02,0,18,29.38888888888889
2000-05-03,0,19,24.263157894736842
2000-05-04,0,19,24.736842105263158
2000-05-05,0,20,24.8
2000-05-06,0,20,26.45
2000-05-07,0,20,26.1
2000-05-08,0,18,25.666666666666668
2000-05-09,0,19,26.736842105263158
2000-05-10,0,21,25.714285714285715
2000-05-11,0,19,25.05263157894737
2000-05-12,0,20,26.45
2000-05-13,0,19,25.63157894736842
2000-05-14,0,19,24.473684210526315
2000-05-15,0,20,24.05
2000-05-16,0,20,24.0
2000-05-17,0,20,26.7
2000-05-18,0,19,28.894736842105264
2000-05-19,0,19,25.210526315789473
2000-05-20,0,20,26.3
2000-05-21,0,20,23.5
2000-05-22,0,20,22.85
2000-05-23,0,18,29.055555555555557
2000-05-24,0,19,27.526315789473685
2000-05-25,0,21,24.61904761904762
2000-05-26,0,20,23.9
2000-05-27,0,19,23.736842105263158
2000-05-28,0,19,26.894736842105264
2000-05-29,0,19,25.94736842105263
2000-05-30,0,18,29.5
2000-05-31,0,18,29.61111111111111
2000-06-01,0,21,26.19047619047619
2000-06-02,0,20,25.3
2000-06-03,0,20,25.3
2000-06-04,0,18,25.77777777777778
2000-06-05,0,19,26.842105263157894
2000-06-06,0,20,27.2
2000-06-07,0,19,28.105263157894736
2000-06-08,0,21,25.761904761904763
2000-06-09,0,19,23.789473684210527
2000-06-10,0,18,25.38888888888889
2000-06-11,0,20,25.95
2000-06-12,0,21,23.19047619047619
2000-06-13,0,20,25.8
2000-06-14,0,21,22.238095238095237
2000-06-15,0,21,24.428571428571427
2000-06-16,0,19,28.05263157894737
2000-06-17,0,19,23.68421052631579
2000-06-18,0,18,27.166666666666668
2000-06-19,0,20,26.45
2000-06-20,0,20,27.0
2000-06-21,0,18,25.27777777777778
2000-06-22,0,20,22.75
2000-06-23,0,20,27.0
2000-06-24,0,21,22.285714285714285
2000-06-25,0,19,27.157894736842106
2000-06-26,0,21,22.0
2000-06-27,0,18,29.555555555555557
2000-06-28,0,21,25.80952380952381
2000-06-29,0,19,27.0
2000-06-30,0,19,26.526315789473685
2000-07-01,0,20,23.9
2000-07-02,0,19,27.263157894736842
2000-07-03,0,21,25.80952380952381
2000-07-04,0,18,26.77777777777778
2000-07-05,0,19,27.789473684210527
2000-07-06,0,19,27.157894736842106
2000-07-07,0,21,25.428571428571427
2000-07-08,0,20,24.5
2000-07-09,0,21,24.761904761904763
2000-07-10,0,21,22.047619047619047
2000-07-11,0,18,29.88888888888889
2000-07-12,0,19,26.68421052631579
2000-07-13,0,19,27.68421052631579
2000-07-14,0,21,23.095238095238095
2000-07-15,0,20,26.25
2000-07-16,0,21,24.714285714285715
2000-07-17,0,19,23.94736842105263
2000-07-18,0,20,26.2
2000-07-19,0,20,22.65
2000-07-20,0,20,23.6
2000-07-21,0,19,25.894736842105264
2000-07-22,0,21,25.19047619047619
2000-07-23,0,20,25.3
2000-07-24,0,18,28.38888888888889
2000-07-25,0,21,21.714285714285715
2000-07-26,0,21,23.0
2000-07-27,0,21,21.904761904761905
2000-07-28,0,20,24.5
2000-07-29,0,18,27.27777777777778
2000-07-30,0,21,21.666666666666668
2000-07-31,0,21,22.523809523809526
2000-08-01,0,19,24.94736842105263
2000-08-02,0,18,30.166666666666668
2000-08-03,0,19,28.42105263157895
2000-08-04,0,20,24.85
2000-08-05,0,19,25.05263157894737
2000-08-06,0,20,24.25
2000-08-07,0,20,23.25
2000-08-08,0,21,23.142857142857142
2000-08-09,0,18,29.555555555555557
2000-08-10,0,20,25.95
2000-08-11,0,19,25.894736842105264
2000-08-12,0,18,27.666666666666668
2000-08-13,0,20,24.2
2000-08-14,0,21,22.61904761904762
2000-08-15,0,19,26.0
2000-08-16,0,21,26.047619047619047
2000-08-17,0,19,25.05263157894737
2000-08-18,0,18,26.38888888888889
2000-08-19,0,18,25.333333333333332
2000-08-20,0,18,27.055555555555557
2000-08-21,0,21,25.80952380952381
2000-08-22,0,21,25.19047619047619
2000-08-23,0,19,25.68421052631579
2000-08-24,0,19,28.105263157894736
2000-08-25,0,20,26.05
2000-08-26,0,19,24.63157894736842
2000-08-27,0,19,28.526315789473685
2000-08-28,0,20,23.55
2000-08-29,0,18,30.055555555555557
2000-08-30,0,18,27.444444444444443
2000-08-31,0,18,29.833333333333332
2000-09-01,0,19,26.0
2000-09-02,0,21,23.714285714285715
2000-09-03,0,21,25.952380952380953
2000-09-04,0,21,24.333333333333332
2000-09-05,0,21,22.476190476190474
2000-09-06,0,21,22.333333333333332
2000-09-07,0,19,24.42105263157895
2000-09-08,0,20,26.85
2000-09-09,0,20,22.55
2000-09-10,0,21,22.666666666666668
2000-09-11,0,19,27.0
2000-09-12,0,18,26.61111111111111
2000-09-13,0,18,29.61111111111111
2000-09-14,0,21,21.904761904761905
2000-09-15,0,18,28.444444444444443
2000-09-16,0,19,25.36842105263158
2000-09-17,0,18,27.0
2000-09-18,0,18,30.166666666666668
2000-09-19,0,18,25.38888888888889
2000-09-20,0,21,21.714285714285715
2000-09-21,0,19,25.263157894736842
2000-09-22,0,21,24.476190476190474
2000-09-23,0,21,23.428571428571427
2000-09-24,0,19,28.31578947368421
2000-09-25,0,18,27.88888888888889
2000-09-26,0,18,25.166666666666668
2000-09-27,0,18,29.944444444444443
2000-09-28,0,19,27.526315789473685
2000-09-29,0,20,25.8
2000-09-30,0,21,23.80952380952381
2000-10-01,0,20,23.9
2000-10-02,0,18,29.166666666666668
2000-10-03,0,21,23.0
2000-10-04,0,21,24.61904761904762
2000-10-05,0,21,24.80952380952381
2000-10-06,0,19,26.68421052631579
2000-10-07,0,19,24.473684210526315
2000-10-08,0,19,24.894736842105264
2000-10-09,0,19,26.31578947368421
2000-10-10,0,18,26.11111111111111
2000-10-11,0,21,23.285714285714285
2000-10-12,0,19,26.0
2000-10-13,0,21,24.142857142857142
2000-10-14,0,20,27.05
2000-10-15,0,19,26.210526315789473
2000-10-16,0,18,27.27777777777778
2000-10-17,0,20,24.75
2000-10-18,0,18,28.833333333333332
2000-10-19,0,21,25.952380952380953
2000-10-20,0,20,23.15
2000-10-21,0,19,28.0
2000-10-22,0,19,27.36842105263158
2000-10-23,0,19,26.57894736842105
2000-10-24,0,19,25.94736842105263
2000-10-25,0,18,27.11111111111111
2000-10-26,0,18,30.22222222222222
2000-10-27,0,21,24.142857142857142
2000-10-28,0,19,27.36842105263158
2000-10-29,0,18,25.666666666666668
2000-10-30,0,18,26.555555555555557
2000-10-31,0,18,28.5
2000-11-01,0,20,22.85
2000-11-02,0,18,30.5
2000-11-03,0,19,27.94736842105263
2000-11-04,0,21,22.476190476190474
2000-11-05,0,21,25.61904761904762
2000-11-06,0,18,29.27777777777778
2000-11-07,0,20,27.5
2000-11-08,0,18,27.055555555555557
2000-11-09,0,21,21.523809523809526
2000-11-10,0,21,25.714285714285715
2000-11-11,0,21,23.714285714285715
2000-11-12,0,18,28.27777777777778
2000-11-13,0,20,23.55
2000-11-14,0,21,22.80952380952381
2000-11-15,0,20,23.65
2000-11-16,0,18,27.77777777777778
2000-11-17,0,18,30.055555555555557
2000-11-18,0,20,26.7
2000-11-19,0,21,24.428571428571427
2000-11-20,0,19,27.63157894736842
2000-11-21,0,20,25.35
2000-11-22,0,18,28.666666666666668
2000-11-23,0,20,24.8
2000-11-24,0,18,28.833333333333332
2000-11-25,0,18,29.77777777777778
2000-11-26,0,21,25.523809523809526
2000-11-27,0,18,28.5
2000-11-28,0,20,22.9
2000-11-29,0,18,25.77777777777778
2000-11-30,0,19,25.842105263157894
2000-12-01,0,18,27.0
2000-12-02,0,21,24.666666666666668
2000-12-03,0,19,27.94736842105263
2000-12-04,0,20,22.9
2000-12-05,0,19,27.736842105263158
2000-12-06,0,18,27.77777777777778
2000-12-07,0,20,24.5
2000-12-08,0,18,25.27777777777778
2000-12-09,0,19,24.36842105263158
2000-12-10,0,21,22.904761904761905
2000-12-11,0,18,28.166666666666668
2000-12-12,0,21,21.666666666666668
2000-12-13,0,18,25.11111111111111
2000-12-14,0,18,29.0
2000-12-15,0,21,23.428571428571427
2000-12-16,0,19,27.94736842105263
2000-12-17,0,19,26.210526315789473
2000-12-18,0,20,23.65
2000-12-19,0,18,26.5
2000-12-20,0,21,22.095238095238095
2000-12-21,0,20,25.7
2000-12-22,0,18,26.833333333333332
2000-12-23,0,20,25.85
2000-12-24,0,19,26.31578947368421
2000-12-25,0,21,21.80952380952381
2000-12-26,0,90,5.011111111111111
2000-12-27,0,69,6.855072463768116
2000-12-28,0,72,7.0
2000-12-29,0,88,5.943181818181818
2000-12-30,0,75,6.8933333333333335
2000-12-31,0,89,5.123595505617978
2001-01-01,0,84,6.0
2001-01-02,0,76,6.723684210526316
2001-01-03,0,85,6.411764705882353
2001-01-04,0,81,6.777777777777778
2001-01-05,0,83,5.771084337349397
2001-01-06,0,88,5.136363636363637
2001-01-07,0,79,5.962025316455696
2001-01-08,0,81,6.234567901234568
2001-01-09,0,69,7.405797101449275
2001-01-10,0,77,6.233766233766234
2001-01-11,0,68,7.573529411764706
2001-01-12,0,80,6.0
2001-01-13,0,75,6.613333333333333
2001-01-14,0,74,6.405405405405405
2001-01-15,0,74,6.351351351351352
2001-01-16,0,81,6.185185185185185
2001-01-17,0,79,6.2025316455696204
2001-01-18,0,91,5.076923076923077
2001-01-19,0,86,6.3604651162790695
2001-01-20,0,78,6.089743589743589
2001-01-21,0,77,5.974025974025974
2001-01-22,0,82,6.182926829268292
2001-01-23,0,91,5.34065934065934
2001-01-24,0,80,6.25
2001-01-25,0,20,24.55
2001-01-26,0,19,28.157894736842106
2001-01-27,0,21,25.761904761904763
2001-01-28,0,20,24.55
2001-01-29,0,19,28.526315789473685
2001-01-30,0,18,25.666666666666668
2001-01-31,0,19,28.157894736842106
2001-02-01,0,21,22.61904761904762
2001-02-02,0,21,26.142857142857142
2001-02-03,0,19,27.894736842105264
2001-02-04,0,21,22.19047619047619
2001-02-05,0,21,25.0
2001-02-06,0,18,25.444444444444443
2001-02-07,0,19,24.736842105263158
2001-02-08,0,19,28.63157894736842
2001-02-09,0,19,28.736842105263158
2001-02-10,0,20,25.4
2001-02-11,0,19,24.63157894736842
2001-02-12,0,21,21.523809523809526
2001-02-13,0,20,23.15
2001-02-14,0,20,25.65
2001-02-15,0,20,24.9
2001-02-16,0,19,28.36842105263158
2001-02-17,0,20,26.2
2001-02-18,0,21,22.142857142857142
2001-02-19,0,18,29.38888888888889
2001-02-20,0,18,26.77777777777778
2001-02-21,0,19,27.63157894736842
2001-02-22,0,20,24.2
2001-02-23,0,18,29.11111111111111
2001-02-24,0,18,26.72222222222222
2001-02-25,0,18,28.944444444444443
2001-02-26,0,20,23.0
2001-02-27,0,21,24.761904761904763
2001-02-28,0,20,22.6
2001-03-01,0,19,25.31578947368421
2001-03-02,0,19,26.736842105263158
2001-03-03,0,21,21.523809523809526
2001-03-04,0,21,23.761904761904763
2001-03-05,0,19,24.42105263157895
2001-03-06,0,18,26.5
2001-03-07,0,18,27.22222222222222
2001-03-08,0,20,23.55
2001-03-09,0,20,24.35
2001-03-10,0,21,24.952380952380953
2001-03-11,0,20,23.25
2001-03-12,0,19,28.789473684210527
2001-03-13,0,20,22.65
2001-03-14,0,21,24.571428571428573
2001-03-15,0,19,24.05263157894737
2001-03-16,0,19,27.473684210526315
2001-03-17,0,21,22.047619047619047
2001-03-18,0,21,25.761904761904763
2001-03-19,0,19,25.63157894736842
2001-03-20,0,20,24.15
2001-03-21,0,21,24.761904761904763
2001-03-22,0,21,23.952380952380953
2001-03-23,0,18,26.61111111111111
2001-03-24,0,20,23.25
2001-03-25,0,21,23.095238095238095
2001-03-26,0,19,26.789473684210527
2001-03-27,0,18,30.166666666666668
2001-03-28,0,20,25.0
2001-03-29,0,19,28.789473684210527
2001-03-30,0,19,24.473684210526315
2001-03-31,0,20,24.95
2001-04-01,0,20,23.7
2001-04-02,0,20,22.75
2001-04-03,0,20,24.95
2001-04-04,0,18,25.5
2001-04-05,0,21,24.523809523809526
2001-04-06,0,19,25.157894736842106
2001-04-07,0,20,22.7
2001-04-08,0,18,29.055555555555557
2001-04-09,0,18,25.38888888888889
2001-04-10,0,21,22.523809523809526
2001-04-11,0,19,25.842105263157894
2001-04-12,0,18,29.22222222222222
2001-04-13,0,18,27.555555555555557
2001-04-14,0,21,21.571428571428573
2001-04-15,0,18,26.27777777777778
2001-04-16,0,21,26.095238095238095
2001-04-17,0,21,22.38095238095238
2001-04-18,0,19,23.842105263157894
2001-04-19,0,19,26.36842105263158
2001-04-20,0,19,26.526315789473685
2001-04-21,0,19,25.105263157894736
2001-04-22,0,19,26.57894736842105
2001-04-23,0,19,25.526315789473685
2001-04-24,0,20,26.8
2001-04-25,0,18,28.72222222222222
2001-04-26,0,19,28.105263157894736
2001-04-27,0,19,25.157894736842106
2001-04-28,0,20,25.25
2001-04-29,0,19,28.57894736842105
2001-04-30,0,20,25.55
2001-05-01,0,20,24.8
2001-05-02,0,19,23.736842105263158
2001-05-03,0,19,24.210526315789473
2001-05-04,0,18,26.055555555555557
2001-05-05,0,19,24.05263157894737
2001-05-06,0,18,26.61111111111111
2001-05-07,0,20,25.75
2001-05-08,0,20,24.1
2001-05-09,0,21,25.285714285714285
2001-05-10,0,20,25.65
2001-05-11,0,21,25.142857142857142
2001-05-12,0,20,27.3
2001-05-13,0,20,27.15
2001-05-14,0,19,27.68421052631579
2001-05-15,0,19,23.68421052631579
2001-05-16,0,20,23.85
2001-05-17,0,18,29.944444444444443
2001-05-18,0,18,27.77777777777778
2001-05-19,0,19,27.05263157894737
2001-05-20,0,21,24.19047619047619
2001-05-21,0,20,24.4
2001-05-22,0,18,25.444444444444443
2001-05-23,0,21,25.952380952380953
2001-05-24,0,19,24.894736842105264
2001-05-25,0,20,24.05
2001-05-26,0,18,29.72222222222222
2001-05-27,0,18,26.88888888888889
2001-05-28,0,18,26.77777777777778
2001-05-29,0,19,25.05263157894737
2001-05-30,0,20,25.45
2001-05-31,0,18,28.444444444444443
2001-06-01,0,18,27.444444444444443
2001-06-02,0,21,22.80952380952381
2001-06-03,0,20,25.85
2001-06-04,0,21,24.80952380952381
2001-06-05,0,21,22.761904761904763
2001-06-06,0,18,27.72222222222222
2001-06-07,0,21,22.476190476190474
2001-06-08,0,18,27.27777777777778
2001-06-09,0,18,29.055555555555557
2001-06-10,0,20,25.95
2001-06-11,0,20,26.7
2001-06-12,0,18,28.166666666666668
2001-06-13,0,21,23.761904761904763
2001-06-14,0,18,25.166666666666668
2001-06-15,0,19,27.105263157894736
2001-06-16,0,19,28.842105263157894
2001-06-17,0,18,26.61111111111111
2001-06-18,0,20,24.05
2001-06-19,0,21,23.714285714285715
2001-06-20,0,21,24.571428571428573
2001-06-21,0,19,27.157894736842106
2001-06-22,0,20,25.85
2001-06-23,0,20,25.5
2001-06-24,0,20,26.1
2001-06-25,0,21,24.285714285714285
2001-06-26,0,18,27.11111111111111
2001-06-27,0,20,23.4
2001-06-28,0,18,28.5
2001-06-29,0,19,27.736842105263158
2001-06-30,0,21,24.857142857142858
2001-07-01,0,18,26.333333333333332
2001-07-02,0,19,24.473684210526315
2001-07-03,0,20,24.1
2001-07-04,0,20,23.5
2001-07-05,0,18,26.944444444444443
2001-07-06,0,19,26.0
2001-07-07,0,19,27.263157894736842
2001-07-08,0,19,25.105263157894736
2001-07-09,0,19,26.68421052631579
2001-07-10,0,18,26.61111111111111
2001-07-11,0,19,26.526315789473685
2001-07-12,0,19,26.36842105263158
2001-07-13,0,18,26.0
2001-07-14,0,19,28.473684210526315
2001-07-15,0,21,24.285714285714285
2001-07-16,0,21,24.714285714285715
2001-07-17,0,20,23.95
2001-07-18,0,19,26.842105263157894
2001-07-19,0,18,28.944444444444443
2001-07-20,0,19,24.526315789473685
2001-07-21,0,19,28.526315789473685
2001-07-22,0,18,26.555555555555557
2001-07-23,0,20,26.5
2001-07-24,0,18,26.5
2001-07-25,0,21,25.238095238095237
2001-07-26,0,20,24.75
2001-07-27,0,19,28.68421052631579
2001-07-28,0,19,27.157894736842106
2001-07-29,0,20,25.85
2001-07-30,0,18,29.77777777777778
2001-07-31,0,20,27.3
2001-08-01,0,21,22.904761904761905
2001-08-02,0,20,26.95
2001-08-03,0,19,28.63157894736842
2001-08-04,0,19,28.31578947368421
2001-08-05,0,20,23.25
2001-08-06,0,19,23.842105263157894
2001-08-07,0,21,22.0
2001-08-08,0,18,26.555555555555557
2001-08-09,0,20,25.15
2001-08-10,0,20,25.65
2001-08-11,0,18,25.666666666666668
2001-08-12,0,21,23.666666666666668
2001-08-13,0,19,23.842105263157894
2001-08-14,0,18,25.333333333333332
2001-08-15,0,19,24.42105263157895
2001-08-16,0,19,24.157894736842106
2001-08-17,0,18,25.444444444444443
2001-08-18,0,18,27.0
2001-08-19,0,20,23.45
2001-08-20,0,21,24.857142857142858
2001-08-21,0,21,21.571428571428573
2001-08-22,0,20,24.4
2001-08-23,0,19,26.42105263157895
2001-08-24,0,19,25.94736842105263
2001-08-25,0,19,23.68421052631579
2001-08-26,0,21,21.61904761904762
2001-08-27,0,20,27.2
2001-08-28,0,19,24.68421052631579
2001-08-29,0,18,29.77777777777778
2001-08-30,0,20,24.45
2001-08-31,0,19,25.57894736842105
2001-09-01,0,20,23.3
2001-09-02,0,21,23.238095238095237
2001-09-03,0,18,29.444444444444443
2001-09-04,0,20,25.1
2001-09-05,0,21,24.0
2001-09-06,0,18,25.666666666666668
2001-09-07,0,20,22.95
2001-09-08,0,19,26.63157894736842
2001-09-09,0,20,24.95
2001-09-10,0,21,21.952380952380953
2001-09-11,0,20,27.2
2001-09-12,0,18,30.444444444444443
2001-09-13,0,21,21.476190476190474
2001-09-14,0,20,22.8
2001-09-15,0,21,21.476190476190474
2001-09-16,0,20,23.75
2001-09-17,0,18,26.333333333333332
2001-09-18,0,18,26.944444444444443
2001-09-19,0,19,26.63157894736842
2001-09-20,0,18,29.833333333333332
2001-09-21,0,19,25.36842105263158
2001-09-22,0,18,29.38888888888889
2001-09-23,0,19,28.263157894736842
2001-09-24,0,20,22.9
2001-09-25,0,20,24.3
2001-09-26,0,18,27.0
2001-09-27,0,18,28.27777777777778
2001-09-28,0,21,25.80952380952381
2001-09-29,0,20,25.45
2001-09-30,0,19,27.0
2001-10-01,0,21,22.761904761904763
2001-10-02,0,18,29.555555555555557
2001-10-03,0,19,28.63157894736842
2001-10-04,0,21,24.523809523809526
2001-10-05,0,21,25.571428571428573
2001-10-06,0,21,22.0
2001-10-07,0,21,23.666666666666668
2001-10-08,0,18,28.11111111111111
2001-10-09,0,21,24.476190476190474
2001-10-10,0,19,28.526315789473685
2001-10-11,0,20,26.3
2001-10-12,0,20,24.25
2001-10-13,0,20,25.75
2001-10-14,0,19,27.157894736842106
2001-10-15,0,19,27.157894736842106
2001-10-16,0,21,24.095238095238095
2001-10-17,0,20,24.05
2001-10-18,0,18,27.944444444444443
2001-10-19,0,21,24.333333333333332
2001-10-20,0,21,24.476190476190474
2001-10-21,0,21,25.428571428571427
2001-10-22,0,20,26.7
2001-10-23,0,18,30.333333333333332
2001-10-24,0,18,26.38888888888889
2001-10-25,0,18,27.444444444444443
2001-10-26,0,19,25.842105263157894
2001-10-27,0,21,21.904761904761905
2001-10-28,0,20,23.2
2001-10-29,0,21,22.285714285714285
2001-10-30,0,18,26.944444444444443
2001-10-31,0,21,25.80952380952381
2001-11-01,0,21,24.571428571428573
2001-11-02,0,21,22.333333333333332
2001-11-03,0,19,23.789473684210527
2001-11-04,0,18,28.22222222222222
2001-11-05,0,20,25.0
2001-11-06,0,20,24.25
2001-11-07,0,21,21.857142857142858
2001-11-08,0,18,27.055555555555557
2001-11-09,0,18,27.944444444444443
2001-11-10,0,18,28.333333333333332
2001-11-11,0,18,25.88888888888889
2001-11-12,0,19,27.263157894736842
2001-11-13,0,18,26.666666666666668
2001-11-14,0,20,26.0
2001-11-15,0,19,28.63157894736842
2001-11-16,0,20,27.35
2001-11-17,0,19,23.789473684210527
2001-11-18,0,20,25.1
2001-11-19,0,20,23.95
2001-11-20,0,19,23.68421052631579
2001-11-21,0,19,23.789473684210527
2001-11-22,0,21,25.761904761904763
2001-11-23,0,20,26.95
2001-11-24,0,21,25.238095238095237
2001-11-25,0,21,21.476190476190474
2001-11-26,0,19,28.894736842105264
2001-11-27,0,20,23.15
2001-11-28,0,18,27.88888888888889
2001-11-29,0,20,25.1
2001-11-30,0,19,23.736842105263158
2001-12-01,0,19,28.210526315789473
2001-12-02,0,20,23.4
2001-12-03,0,18,25.88888888888889
2001-12-04,0,20,26.75
2001-12-05,0,20,23.5
2001-12-06,0,19,27.526315789473685
2001-12-07,0,18,28.055555555555557
2001-12-08,0,21,23.61904761904762
2001-12-09,0,19,24.63157894736842
2001-12-10,0,21,21.571428571428573
2001-12-11,0,19,25.0
2001-12-12,0,20,24.05
2001-12-13,0,21,23.952380952380953
2001-12-14,0,19,26.36842105263158
2001-12-15,0,18,26.22222222222222
2001-12-16,0,19,24.473684210526315
2001-12-17,0,20,26.9
2001-12-18,0,18,29.61111111111111
2001-12-19,0,21,21.571428571428573
2001-12-20,0,20,27.15
2001-12-21,0,81,5.679012345679013
2001-12-22,0,87,5.7701149425287355
2001-12-23,0,69,7.956521739130435
2001-12-24,0,73,7.383561643835616
2001-12-25,0,70,7.357142857142857
2001-12-26,0,71,7.71830985915493
2001-12-27,0,79,6.69620253164557
2001-12-28,0,78,5.833333333333333
2001-12-29,0,90,5.655555555555556
2001-12-30,0,82,5.695121951219512
2001-12-31,0,79,6.734177215189874
2002-01-01,0,72,7.236111111111111
2002-01-02,0,83,6.469879518072289
2002-01-03,0,85,5.435294117647059
2002-01-04,0,73,7.328767123287672
2002-01-05,0,71,6.380281690140845
2002-01-06,0,73,7.2465753424657535
2002-01-07,0,84,5.642857142857143
2002-01-08,0,70,7.542857142857143
2002-01-09,0,74,7.013513513513513
2002-01-10,0,80,6.1875
2002-01-11,0,74,7.027027027027027
2002-01-12,0,89,5.078651685393258
2002-01-13,0,90,6.1
2002-01-14,0,69,6.942028985507246
2002-01-15,0,80,6.5125
2002-01-16,0,84,5.630952380952381
2002-01-17,0,91,5.978021978021978
2002-01-18,0,77,5.857142857142857
2002-01-19,0,71,7.23943661971831
2002-01-20,0,20,27.3
2002-01-21,0,19,26.94736842105263
2002-01-22,0,20,24.45
2002-01-23,0,21,23.333333333333332
2002-01-24,0,18,27.88888888888889
2002-01-25,0,19,25.57894736842105
2002-01-26,0,19,24.105263157894736
2002-01-27,0,18,27.61111111111111
2002-01-28,0,20,25.4
2002-01-29,0,19,27.105263157894736
2002-01-30,0,18,30.0
2002-01-31,0,19,24.63157894736842
2002-02-01,0,20,25.95
2002-02-02,0,20,26.1
2002-02-03,0,18,25.27777777777778
2002-02-04,0,19,26.105263157894736
2002-02-05,0,18,27.61111111111111
2002-02-06,0,20,24.7
2002-02-07,0,18,27.0
2002-02-08,0,21,22.333333333333332
2002-02-09,0,19,24.105263157894736
2002-02-10,0,21,25.476190476190474
2002-02-11,0,19,28.210526315789473
2002-02-12,0,18,25.0
2002-02-13,0,21,25.904761904761905
2002-02-14,0,21,23.095238095238095
2002-02-15,0,18,28.77777777777778
2002-02-16,0,18,29.333333333333332
2002-02-17,0,20,27.45
2002-02-18,0,18,25.333333333333332
