date,item_nbr,unit_sales,price
2020-04-15,0,118,4.237288135593221
2020-04-16,0,118,4.237288135593221
2020-04-17,0,107,4.672897196261682
2020-04-18,0,107,4.672897196261682
2020-04-19,0,107,4.672897196261682
2020-04-20,0,107,4.672897196261682
2020-04-21,0,107,4.672897196261682
2020-04-22,0,107,4.672897196261682
2020-04-23,0,107,4.672897196261682
2020-04-24,0,107,4.672897196261682
2020-04-25,0,107,4.672897196261682
2020-04-26,0,51,9.803921568627452
2020-04-27,0,51,9.803921568627452
2020-04-28,0,51,9.803921568627452
2020-04-29,0,51,9.803921568627452
2020-04-30,0,51,9.803921568627452
2020-05-01,0,51,9.803921568627452
2020-05-02,0,51,9.803921568627452
2020-05-03,0,108,4.62962962962963
2020-05-04,0,108,4.62962962962963
2020-05-05,0,108,4.62962962962963
2020-05-06,0,108,4.62962962962963
2020-05-07,0,150,3.3333333333333335
2020-05-08,0,150,3.3333333333333335
2020-05-09,0,150,3.3333333333333335
2020-05-10,0,150,3.3333333333333335
2020-05-11,0,150,3.3333333333333335
2020-05-12,0,150,3.3333333333333335
2020-05-13,0,81,6.172839506172839
2020-05-14,0,81,6.172839506172839
2020-05-15,0,81,6.172839506172839
2020-05-16,0,81,6.172839506172839
2020-05-17,0,81,6.172839506172839
2020-05-18,0,81,6.172839506172839
2020-05-19,0,81,6.172839506172839
2020-05-20,0,81,6.172839506172839
2020-05-21,0,50,10.0
2020-05-22,0,50,10.0
2020-05-23,0,50,10.0
2020-05-24,0,50,10.0
2020-05-25,0,144,3.4722222222222223
2020-05-26,0,144,3.4722222222222223
2020-05-27,0,144,3.4722222222222223
2020-05-28,0,144,3.4722222222222223
2020-05-29,0,140,3.5714285714285716
2020-05-30,0,140,3.5714285714285716
2020-05-31,0,140,3.5714285714285716
2020-06-01,0,140,3.5714285714285716
2020-06-02,0,140,3.5714285714285716
2020-06-03,0,140,3.5714285714285716
2020-06-04,0,140,3.5714285714285716
2020-06-05,0,140,3.5714285714285716
2020-06-06,0,140,3.5714285714285716
2020-06-07,0,140,3.5714285714285716
2020-06-08,0,104,4.8076923076923075
2020-06-09,0,104,4.8076923076923075
2020-06-10,0,104,4.8076923076923075
2020-06-11,0,104,4.8076923076923075
2020-06-12,0,104,4.8076923076923075
2020-06-13,0,104,4.8076923076923075
2020-06-14,0,104,4.8076923076923075
2020-06-15,0,98,5.1020408163265305
2020-06-16,0,98,5.1020408163265305
2020-06-17,0,98,5.1020408163265305
2020-06-18,0,98,5.1020408163265305
2020-06-19,0,98,5.1020408163265305
2020-06-20,0,89,5.617977528089888
2020-06-21,0,89,5.617977528089888
2020-06-22,0,89,5.617977528089888
2020-06-23,0,89,5.617977528089888
2020-06-24,0,89,5.617977528089888
2020-06-25,0,89,5.617977528089888
2020-06-26,0,89,5.617977528089888
2020-06-27,0,89,5.617977528089888
2020-06-28,0,83,6.024096385542169
2020-06-29,0,83,6.024096385542169
2020-06-30,0,83,6.024096385542169
2020-07-01,0,83,6.024096385542169
2020-07-02,0,83,6.024096385542169
2020-07-03,0,83,6.024096385542169
2020-07-04,0,83,6.024096385542169
2020-07-05,0,83,6.024096385542169
2020-07-06,0,140,3.5714285714285716
2020-07-07,0,140,3.5714285714285716
2020-07-08,0,140,3.5714285714285716
2020-07-09,0,140,3.5714285714285716
2020-07-10,0,140,3.5714285714285716
2020-07-11,0,140,3.5714285714285716
2020-07-12,0,121,4.132231404958677
2020-07-13,0,121,4.132231404958677
2020-07-14,0,121,4.132231404958677
2020-07-15,0,121,4.132231404958677
2020-07-16,0,121,4.132231404958677
2020-07-17,0,121,4.132231404958677
2020-07-18,0,121,4.132231404958677
2020-07-19,0,121,4.132231404958677
2020-07-20,0,121,4.132231404958677
2020-07-21,0,121,4.132231404958677
2020-07-22,0,104,4.8076923076923075
2020-07-23,0,104,4.8076923076923075
2020-07-24,0,104,4.8076923076923075
2020-07-25,0,104,4.8076923076923075
2020-07-26,0,104,4.8076923076923075
2020-07-27,0,104,4.8076923076923075
2020-07-28,0,104,4.8076923076923075
2020-07-29,0,104,4.8076923076923075
2020-07-30,0,104,4.8076923076923075
2020-07-31,0,104,4.8076923076923075
2020-08-01,0,95,5.2631578947368425
2020-08-02,0,95,5.2631578947368425
2020-08-03,0,95,5.2631578947368425
2020-08-04,0,95,5.2631578947368425
2020-08-05,0,95,5.2631578947368425
2020-08-06,0,95,5.2631578947368425
2020-08-07,0,95,5.2631578947368425
2020-08-08,0,95,5.2631578947368425
2020-08-09,0,116,4.310344827586207
2020-08-10,0,116,4.310344827586207
2020-08-11,0,116,4.310344827586207
2020-08-12,0,116,4.310344827586207
2020-08-13,0,116,4.310344827586207
2020-08-14,0,56,8.928571428571429
2020-08-15,0,56,8.928571428571429
2020-08-16,0,56,8.928571428571429
2020-08-17,0,56,8.928571428571429
2020-08-18,0,56,8.928571428571429
2020-08-19,0,56,8.928571428571429
2020-08-20,0,56,8.928571428571429
2020-08-21,0,56,8.928571428571429
2020-08-22,0,149,3.3557046979865772
2020-08-23,0,149,3.3557046979865772
2020-08-24,0,149,3.3557046979865772
2020-08-25,0,149,3.3557046979865772
2020-08-26,0,149,3.3557046979865772
2020-08-27,0,149,3.3557046979865772
2020-08-28,0,149,3.3557046979865772
2020-08-29,0,83,6.024096385542169
2020-08-30,0,83,6.024096385542169
2020-08-31,0,83,6.024096385542169
2020-09-01,0,83,6.024096385542169
2020-09-02,0,83,6.024096385542169
2020-09-03,0,82,6.097560975609756
2020-09-04,0,82,6.097560975609756
2020-09-05,0,82,6.097560975609756
2020-09-06,0,82,6.097560975609756
2020-09-07,0,108,4.62962962962963
2020-09-08,0,108,4.62962962962963
2020-09-09,0,108,4.62962962962963
2020-09-10,0,108,4.62962962962963
2020-09-11,0,108,4.62962962962963
2020-09-12,0,54,9.25925925925926
2020-09-13,0,54,9.25925925925926
2020-09-14,0,54,9.25925925925926
2020-09-15,0,54,9.25925925925926
2020-09-16,0,54,9.25925925925926
2020-09-17,0,54,9.25925925925926
2020-09-18,0,54,9.25925925925926
2020-09-19,0,54,9.25925925925926
2020-09-20,0,54,9.25925925925926
2020-09-21,0,54,9.25925925925926
2020-09-22,0,149,3.3557046979865772
2020-09-23,0,149,3.3557046979865772
2020-09-24,0,149,3.3557046979865772
2020-09-25,0,149,3.3557046979865772
2020-09-26,0,67,7.462686567164179
2020-09-27,0,67,7.462686567164179
2020-09-28,0,67,7.462686567164179
2020-09-29,0,67,7.462686567164179
2020-09-30,0,67,7.462686567164179
2020-10-01,0,130,3.8461538461538463
2020-10-02,0,130,3.8461538461538463
2020-10-03,0,130,3.8461538461538463
2020-10-04,0,130,3.8461538461538463
2020-10-05,0,72,6.944444444444445
2020-10-06,0,72,6.944444444444445
2020-10-07,0,72,6.944444444444445
2020-10-08,0,72,6.944444444444445
2020-10-09,0,88,5.681818181818182
2020-10-10,0,88,5.681818181818182
2020-10-11,0,88,5.681818181818182
2020-10-12,0,88,5.681818181818182
2020-10-13,0,88,5.681818181818182
2020-10-14,0,88,5.681818181818182
2020-10-15,0,99,5.05050505050505
2020-10-16,0,99,5.05050505050505
2020-10-17,0,99,5.05050505050505
2020-10-18,0,99,5.05050505050505
2020-10-19,0,99,5.05050505050505
2020-10-20,0,149,3.3557046979865772
2020-10-21,0,149,3.3557046979865772
2020-10-22,0,149,3.3557046979865772
2020-10-23,0,149,3.3557046979865772
2020-10-24,0,149,3.3557046979865772
2020-10-25,0,149,3.3557046979865772
2020-10-26,0,149,3.3557046979865772
2020-10-27,0,149,3.3557046979865772
2020-10-28,0,69,7.246376811594203
2020-10-29,0,69,7.246376811594203
2020-10-30,0,69,7.246376811594203
2020-10-31,0,69,7.246376811594203
2020-11-01,0,50,10.0
2020-11-02,0,50,10.0
2020-11-03,0,50,10.0
2020-11-04,0,50,10.0
2020-11-05,0,50,10.0
2020-11-06,0,50,10.0
2020-11-07,0,50,10.0
2020-11-08,0,124,4.032258064516129
2020-11-09,0,124,4.032258064516129
2020-11-10,0,124,4.032258064516129
2020-11-11,0,124,4.032258064516129
2020-11-12,0,124,4.032258064516129
2020-11-13,0,124,4.032258064516129
2020-11-14,0,124,4.032258064516129
2020-11-15,0,124,4.032258064516129
2020-11-16,0,124,4.032258064516129
2020-11-17,0,124,4.032258064516129
2020-11-18,0,120,4.166666666666667
2020-11-19,0,120,4.166666666666667
2020-11-20,0,120,4.166666666666667
2020-11-21,0,120,4.166666666666667
2020-11-22,0,120,4.166666666666667
2020-11-23,0,68,7.352941176470588
2020-11-24,0,68,7.352941176470588
2020-11-25,0,68,7.352941176470588
2020-11-26,0,68,7.352941176470588
2020-11-27,0,68,7.352941176470588
2020-11-28,0,68,7.352941176470588
2020-11-29,0,68,7.352941176470588
2020-11-30,0,68,7.352941176470588
2020-12-01,0,68,7.352941176470588
2020-12-02,0,68,7.352941176470588
2020-12-03,0,59,8.474576271186441
2020-12-04,0,59,8.474576271186441
2020-12-05,0,59,8.474576271186441
2020-12-06,0,59,8.474576271186441
2020-12-07,0,59,8.474576271186441
2020-12-08,0,70,7.142857142857143
2020-12-09,0,70,7.142857142857143
2020-12-10,0,70,7.142857142857143
2020-12-11,0,70,7.142857142857143
2020-12-12,0,70,7.142857142857143
2020-12-13,0,70,7.142857142857143
2020-12-14,0,70,7.142857142857143
2020-12-15,0,70,7.142857142857143
2020-12-16,0,70,7.142857142857143
2020-12-17,0,91,5.4945054945054945
2020-12-18,0,91,5.4945054945054945
2020-12-19,0,91,5.4945054945054945
2020-12-20,0,91,5.4945054945054945
2020-12-21,0,91,5.4945054945054945
2020-12-22,0,91,5.4945054945054945
2020-12-23,0,91,5.4945054945054945
2020-12-24,0,91,5.4945054945054945
2020-12-25,0,91,5.4945054945054945
2020-12-26,0,104,4.8076923076923075
2020-12-27,0,104,4.8076923076923075
2020-12-28,0,104,4.8076923076923075
2020-12-29,0,104,4.8076923076923075
2020-12-30,0,104,4.8076923076923075
2020-12-31,0,106,4.716981132075472
